,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
56,pamudijayathilaka,Java,JavaScript,PHP,MySQL,HTML,Data Analysis,Programming,CSS,C,Microsoft PowerPoint,Python,Statistics,Data Science,R,Statistical Data Analysis,Matlab,Research,Analysis,Applied Mathematics,Strategic Planning,Neural Networks,Teaching,NLP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
57,ieshaka-karunaratne,Python Programming Language,MySQL,Machine Learning,Microsoft Azure,Microsoft Office,Teamwork,Leadership,Project Management,MongoDB,Deep Learning,Python,Algorithms,Team Leadership,Statistics,Data Analytics,Research,Team Management,Microsoft Power BI,Business Analysis,PySpark,TensorFlow,Keras,Microsoft Azure Machine Learning,R language,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
58,ruwan-sri-wickramarathna-764bab167,MySQL,Machine Learning,Data Analysis,Deep Learning,Python,Data Visualization,R,Spark,Microsoft Azure Machine Learning,Natural Language Processing,Databricks,Azure Data Factory,Azure Data Lake,SQL Azure,Natural Language Understanding,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
59,chathurdi-vibhuda-wedage-b16a7015b,Python Programming Language,HTML,Microsoft Word,C Programming Language,Microsoft Office,java,Leadership,C,Microsoft Excel,Microsoft PowerPoint,R,Matlab,Analytical Skills,C,Visual Basic NET VBNET,Dance,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
60,karthikswasaka,Python Programming Language,Machine Learning,Deep Learning,Python,Algorithms,Data Mining,Natural Language Processing NLP,Data Science,Tableau,Pycharm,Microsoft SQL Server,Feature Engineering,Google Colab,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
61,dulitha91,Java,C,JavaScript,PHP,MySQL,SQL,Linux,Programming,CSS,C,Python,Data Structures,Algorithms,Github,NetBeans,C,OOP,Eclipse,Visual Studio,JavaSE,Java Enterprise Edition,Core Java,Perl,JavaFX,Design Patterns,IntelliJ IDEA,UML,UML Tools,Servlets,JSP,Facebook API,OAuth,SQLite,Scribe,Verilog,VHDL,Bash,GNU Make,Qt,Qt Creator,Swimmer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
62,chinmaysashittal,Java,C,MySQL,SQL,Linux,HTML,Microsoft Word,Machine Learning,Data Analysis,Databases,Problem Solving,Programming,Microsoft Office,Teamwork,Leadership,Public Speaking,C,Computer Science,Microsoft Excel,Microsoft PowerPoint,Deep Learning,Python,Statistics,Data Science,R,Tableau,Statistical Modeling,Research,Management,Microsoft Power BI,Analytics,Business Analysis,Ubuntu,Data Modeling,Engineering,Networking,Android,Dashboard,Writing,Marketing,Convolutional Neural Networks CNN,Mobile Applications,Blogging,Yii,R Shiny,Recurrent Neural Networks RNN,Android Studio,Excel Dashboards,COSMOS,Reinforcement Learning,nan,
63,subodani-rodrigo,Python Programming Language,MySQL,SQL,Microsoft Word,Machine Learning,Microsoft Office,Teamwork,Leadership,Public Speaking,Project Management,Microsoft Excel,Microsoft PowerPoint,Customer Service,Data Mining,Data Science,R,Computer Vision,Research,Management,Microsoft Power BI,java programming,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
64,judedihan,Python Programming Language,SQL,Microsoft Word,Machine Learning,Data Analysis,Microsoft Office,Teamwork,Leadership,Public Speaking,Project Management,Microsoft Excel,Numerical Analysis,Team Leadership,Statistics,Data Visualization,Data Science,PowerPoint,Matlab,Research,Management,Presentation Skills,Microsoft Power BI,Exploratory Data Analysis,SolidWorks,PLC Programming,Control Systems Design,Process Automation,Mechanical Engineering,Aviation,ComputerAided Design CAD,Instrumentation,NI LabVIEW,Experimental Research,Experimental Design,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
65,fransiska-fernando-420852130,JavaScript,PHP,Cascading Style Sheets CSS,HTML,Microsoft Word,Creative Writing,Microsoft Office,Adobe Photoshop,Public Speaking,Microsoft Excel,Microsoft PowerPoint,Github,Ionic Framework,Writing,Social Media,Music,Facebook,Social Services,Youth Programs,Microsoft Access,Email,LinkedIn,Team Foundation Server TFS,Golang,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
66,ridmi-weerakotuwa-32622b1a4,Java,Python Programming Language,MySQL,HTML,Cascading Style Sheets CSS,SQL,HTML,Machine Learning,Microsoft Azure,C Programming Language,C,ObjectOriented Programming OOP,Deep Learning,Natural Language Processing NLP,Hadoop,R,R Programming Language,Amazon Web Services AWS,Android,Oracle Database,Power bi,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
67,pritampatel99,SQL,Machine Learning,Data Analysis,Public Speaking,Deep Learning,Natural Language Processing NLP,Data Science,Artificial Intelligence AI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
68,nimantha-bandara-986192132,Java,SQL,Data Analysis,Adobe Photoshop,Adobe Premiere Pro,Teamwork,Adobe Illustrator,Python,Statistics,Data Science,R,Research,IBM SPSS,SAS,Communication,Data Analysis,Adobe InDesign,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
69,selvarajahselvendra,Java,SQL,Scala,Microsoft Azure,Python,Statistics,ElasticSearch,Hadoop,Hive,HBase,R,Software Project Management,Business Analysis,Apache Spark,Big Data,Cloud Computing,Data Modeling,Agile Methodologies,Amazon Web Services AWS,C,R programming,Financial Modeling,Enterprise Architecture,SDLC,Shiny R,SparkR,Splice Machine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
70,senura-ruvinda-fernando-6541a9101,C,Python Programming Language,MySQL,SQL,Data Engineering,Machine Learning,Microsoft Office,ObjectOriented Programming OOP,Python,Data Science,R,Matlab,Microsoft Power BI,Microsoft SQL Server,NetBeans,Google Cloud Platform GCP,TensorFlow,DevOps,Cloud Development,Deep Neural Networks DNN,Android Studio,Java,css,html,c,JavaServer Pages JSP,Spring MVC,HQL,Cisco packet Tracer,coding,servelet,StarUML,Chatbot Design,Chatbot Development,Dialogflow,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
71,tharindu-harith-withana-97243b175,JavaScript,Python Programming Language,Machine Learning,C Programming Language,Programming,C,Data Structures,Data Science,Tableau,KNearest Neighbors KNN,Image Processing,TensorFlow,C,Visual Studio,Core Java,Recurrent Neural Networks RNN,Oracle Database,Spring MVC,Database Management System DBMS,SQL Server Management Studio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
72,isuru-mahakumara-631983103,Python Programming Language,SQL,Machine Learning,Data Analysis,Problem Solving,Teamwork,Leadership,Public Speaking,Data Visualization,Artificial Neural Networks,TensorFlow,Communication,Pandas Software,NumPy,Convolutional Neural Networks CNN,Business Acumen,Interpersonal Communication,Organization Skills,Compere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
73,bravin-balasubramaniam,Java,JavaScript,MySQL,Cascading Style Sheets CSS,SQL,Machine Learning,Data Analysis,Software Development,Programming,Teamwork,Leadership,Public Speaking,Microsoft Excel,Python,Data Science,Microsoft SQL Server,Big Data,Cloud Computing,Agile Methodologies,Communication,JSON,Google Cloud Platform,Google App Engine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
74,niluparupasinghe,Python Programming Language,MySQL,SQL,Big Data Analytics,Machine Learning,Data Analysis,Scala,Databases,English,Programming,Teamwork,Leadership,ObjectOriented Programming OOP,MongoDB,Microsoft Excel,Microsoft PowerPoint,Python,Team Leadership,Data Visualization,Data Science,Hadoop,R,Tableau,Time Series Analysis,Statistical Data Analysis,Statistical Modeling,Analysis,Analytics,Google Cloud Platform GCP,Machine Learning Algorithms,Apache Spark,Multivariate Analysis,DevOps,Docker Products,Big Data,Cloud Computing,Agile Methodologies,Amazon Web Services AWS,Serverless Computing,Agile Application Development,Cloud Administration,Database Development,Cloud Development,Containerization,Teaching,Agile Project Management,PostgreSQL,REST APIs,RDBMS,Security Awareness,nan,
75,sachinika-pathirana-4a63a01a4,MySQL,python,Machine Learning,Data Analysis,Photography,Teamwork,Leadership,Deep Learning,Statistics,Data Visualization,Data Science,R,Probability,Minitab,Critical Thinking,Team Management,Microsoft Power BI,IBM SPSS,TensorFlow,Time Management,Communication,Matplotlib,ScikitLearn,Data Cleaning,Database Management System DBMS,Seaborn,Adobe Lightroom,Collaborative Problem Solving,Numpy,Weka,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
76,samitha-hennayake-70b306174,Python Programming Language,MySQL,SQL,python,Microsoft Word,Data Analysis,Leadership,Public Speaking,Microsoft Excel,Data Mining,R,Minitab,SPSS,Research,Strategic Planning,RDBMS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
77,souraj-mishra,Java,C,SQL,HTML,Machine Learning,Data Analysis,Programming,Microsoft Office,C,Microsoft Excel,Deep Learning,Data Structures,Algorithms,Natural Language Processing NLP,Matlab,Computer Vision,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
78,chamodm,Java,Python Programming Language,SQL,Data Engineering,Big Data Analytics,Machine Learning,Data Analysis,Microsoft Office,Deep Learning,Statistics,Data Visualization,Data Science,Data Analytics,Logistic Regression,Tableau,Time Series Analysis,SPSS,Management,Microsoft Power BI,Google Cloud Platform GCP,Machine Learning Algorithms,TensorFlow,Regression Analysis,SAS Programming,Power BI,Big Data,Artificial Intelligence,Neural Networks,Operational research,Financial Analysis,Natural Language Processing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
79,nirodya-pussadeniya-81091a199,Python Programming Language,Nodejs,Web Development,Machine Learning,Software Development,Programming,Flutter,Data Science,OpenCV,Artificial Intelligence AI,TensorFlow,Keras,Engineering,Frontend Development,Computer Engineering,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
80,madurangajayasooriya,Java,JavaScript,Python Programming Language,XML,HTML,Machine Learning,Data Analysis,Scala,Microsoft Azure,Microsoft Office,C,Data Science,Research,C,Spring Boot,Database Design,PHP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
81,rushanthi-baskaran-2963a8180,Java,JavaScript,Python Programming Language,MySQL,HTML,Cascading Style Sheets CSS,AngularJS,Nodejs,SQL,Machine Learning,Software Development,Microsoft Azure,Public Speaking,Deep Learning,Team Leadership,Computer Vision,Team Management,Communication,JavaFX,Database Management System DBMS,Teacher Training,Music,Debate,React Native,Unity D,Angular Material,Accountability,Written Communication,javaswing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
82,aditi-bohra-37851a117,Java,Big Data Analytics,Machine Learning,Leadership,Deep Learning,Python,Natural Language Processing NLP,Statistics,Data Science,R,Logistic Regression,Linear Regression,Artificial Neural Networks,Decision Trees,Computer Vision,Machine Learning Algorithms,TensorFlow,Keras,Engineering,Artificial Intelligence,Pandas Software,NumPy,Applied Machine Learning,Neural Networks,SciPy,XGBoost,Regression Models,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
83,gayashan-kirindage-71b39316a,Java,JavaScript,Python Programming Language,MySQL,Nodejs,SQL,HTML,Data Engineering,Machine Learning,Data Analysis,Data Mining,Natural Language Processing NLP,Data Science,Pycharm,Microsoft Power BI,Amazon Web Services AWS,Data Warehousing,C,SQL Server Reporting Services SSRS,Microsoft Azure Machine Learning,Android Studio,Text Mining,Jupyter,Google Analytics,SQL Server Integration Services SSIS,Swagger,Jira,Google Data Studio,NodeRED,Topic Modeling,Google Sheets,SQL Server Analysis Services SSAS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
84,chalithaudara,Java,C,JavaScript,MySQL,Machine Learning,Software Development,Programming,C,Algorithms,Software Engineering,OOP,Eclipse,Natural Language Processing,Solr,Information Retrieval,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
85,sahanattygalle,SQL,Machine Learning,Data Analysis,Teamwork,Leadership,Public Speaking,Python,Data Visualization,Data Science,R,Statistical Data Analysis,Research,Management,PyTorch,Keras,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
86,layanmithkarandana,Microsoft Office,Teamwork,Leadership,Microsoft Excel,Team Leadership,R,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
87,nagesh-mashette-b3a9b4131,Python Programming Language,SQL,Machine Learning,MongoDB,Microsoft Excel,Deep Learning,Natural Language Processing NLP,Statistics,Data Science,Computer Vision,Artificial Intelligence AI,Machine Learning Algorithms,TensorFlow,Deep Neural Networks DNN,Flask,Docker,data scientists,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
88,razeen-muhajireen-a7112589,Data Engineering,Machine Learning,Microsoft Office,Teamwork,Leadership,Public Speaking,Project Management,Deep Learning,Arduino,Matlab,OpenCV,Artificial Intelligence AI,Research,Management,Quality Assurance,TensorFlow,PCB Design,SolidWorks,OrCAD,Extract,Transform,Load ETL,Data Warehousing,Engineering,Electrical Engineering,Project Planning,Process Improvement,Neural Networks,Digital Electronics,Algorithm Development,Azure Data Factory,Verilog,VHDL,Product Development,Manufacturing,FieldProgrammable Gate Arrays FPGA,Altera Quartus,PSpice,Embedded Software,Sports Coaching,Electronic Engineering,Raspberry Pi,Wireless Sensor Networks,Wireless Communications Systems,MPLAB,ARM CortexM,Microchip PIC,OBD,NI Multisim,AT commands,Data Pipelines,SQLAlchemy : null
89,sarmilan,Python Programming Language,SQL,Machine Learning,Data Analysis,Programming,Teamwork,Project Management,Microsoft Excel,Deep Learning,Statistics,Data Science,Predictive Modeling,R,Time Series Analysis,Matlab,SPSS,Analytical Skills,Research,Analysis,Google Cloud Platform GCP,R Programming Language,Predictive Analytics,TensorFlow,SAS Programming,Big Data,Project Planning,R Shiny,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
90,muralidhar-anumula,Java,C,JavaScript,Python Programming Language,MySQL,Nodejs,SQL,Git,Machine Learning,Data Analysis,MongoDB,Deep Learning,Python,Data Structures,Algorithms,Natural Language Processing NLP,Statistics,Data Visualization,Data Science,Time Series Analysis,Statistical Data Analysis,Computer Vision,Artificial Intelligence AI,Exploratory Data Analysis,TensorFlow,Data Cleaning,Neural Networks,PostgreSQL,DBMS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
91,iamddas,Java,C,JavaScript,Python Programming Language,Cascading Style Sheets CSS,Git,Linux,HTML,Machine Learning,Software Development,C Programming Language,C,Project Management,Deep Learning,Python,Data Structures,Algorithms,Compilers,Data Science,Computer Vision,TensorFlow,Keras,Shell Scripting,Django,LaTeX,Networking,Android,NumPy,ScikitLearn,Flask,Android Studio,Database Management System DBMS,Information Retrieval,Operating Systems,Pandas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
92,pramuditha-rajadasa-b0157917b,Python Programming Language,Web Development,Machine Learning,Data Analysis,Project Management,Deep Learning,Natural Language Processing NLP,Tableau,Statistical Data Analysis,Statistical Modeling,Computer Vision,Critical Thinking,Research,Presentation Skills,Microsoft Power BI,R Programming Language,SAS Programming,SAS,Applied Machine Learning,Feature Engineering,R Shiny,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
93,naja-mohamed-ikthar-nazeem-65857892,Java,JavaScript,MySQL,Cascading Style Sheets CSS,SQL,HTML,Microsoft Word,Data Analysis,Microsoft Office,CSS,Teamwork,Leadership,Public Speaking,Microsoft Excel,Customer Service,Python,PowerPoint,Research,Management,Time Management,Strategic Planning,Teaching,Text data analytics,R Programming,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
94,hasitha-arumawadu,Java,PHP,SQL,Web Development,Linux,Big Data Analytics,Machine Learning,Graphic Design,Programming,Deep Learning,Python,Data Mining,Hadoop,Hive,HBase,R,Artificial Neural Networks,Tableau,Statistical Modeling,Research,Apache Spark,Oracle SQL Developer,Database Administration,Shell Scripting,Spark,RESTful architecture,Flask,Natural Language Processing,scala,pyspark,tensor flow,tensorflow,keras,Oracle,PLSQL,spark ml,Cloudera Impala,Recommender Systems,kafka,realtime analytics,Oracle Certified DBA,Deep learning,azure Databricks,microsoft Cognitive Services,AML Services,Swagger API,Neoj,nan,nan,nan,nan,
95,thiru-nayan-921a75163,Java,JavaScript,Python Programming Language,PHP,Web Development,Software Development,Statistics,Data Science,Mathematics,Android Development,jQuery,Android,AJAX,Mobile Applications,Q,Innovative,IBMQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
96,shane-vimukthi-887981152,Microsoft Word,Microsoft Office,Leadership,Public Speaking,Project Management,Microsoft Excel,Microsoft PowerPoint,Customer Service,Research,Management,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
